dataset_discovery	config_discovery	sender	receiver	ligand	receptor	eligible_05_discovery	eligible_10_discovery	eligible_20_discovery	mean_control_score_discovery	mean_stroke_score_discovery	score_difference_discovery	welch_p_discovery	exact_permutation_p_discovery	ligand_mean_log2fc_discovery	receptor_mean_log2fc_discovery	ligand_min_padj_discovery	receptor_min_padj_discovery	ligand_any_changed_discovery	receptor_any_changed_discovery	candidate_changed_component_discovery	ligand_min_detection_stroke_discovery	receptor_min_detection_stroke_discovery	welch_fdr_discovery	welch_fdr_eligible_05_discovery	welch_fdr_eligible_10_discovery	welch_fdr_eligible_20_discovery	dataset_validation	config_validation	eligible_05_validation	eligible_10_validation	eligible_20_validation	mean_control_score_validation	mean_stroke_score_validation	score_difference_validation	welch_p_validation	exact_permutation_p_validation	ligand_mean_log2fc_validation	receptor_mean_log2fc_validation	ligand_min_padj_validation	receptor_min_padj_validation	ligand_any_changed_validation	receptor_any_changed_validation	candidate_changed_component_validation	ligand_min_detection_stroke_validation	receptor_min_detection_stroke_validation	welch_fdr_validation	welch_fdr_eligible_05_validation	welch_fdr_eligible_10_validation	welch_fdr_eligible_20_validation	same_direction	both_eligible10	discovery_selected
GSE174574	primary	Astrocyte	Endothelial	Tnf	Flt4	True	True	False	0.0409349931390548	0.1592522353823152	0.1183172422432603	8.509003764864603e-06	0.1	3.725644711731397	0.086324387620567	6.401122967358452e-13	0.6801839883889219	True	False	True	0.1113948949041649	0.1211830643284691		0.0008231484351317	0.0007903971711344		GSE245386	primary	True	True	False	0.1731782038090127	0.3018235401444671	0.1286453363354543	0.2723001276351319	0.1	1.453028434389171	0.8157369485726044	0.0012737907941911	6.656198427862485e-08	True	True	True	0.1854923184357541	0.4433067345683448		0.5780971063961171	0.5230739131553734		True	True	True
GSE174574	primary	Astrocyte	Endothelial	Tnf	Notch1	True	True	False	0.0601697041471669	0.2374226729260266	0.1772529687788596	2.012263921464712e-05	0.1	3.725644711731397	0.1687349111392415	6.401122967358452e-13	0.1688312334974081	True	False	True	0.1113948949041649	0.2557523233621729		0.0010454424995759	0.0010406279136717		GSE245386	primary	True	True	False	0.2942109669062502	0.4517535139783535	0.1575425470721033	0.265010955704689	0.1	1.453028434389171	0.4884969130317023	0.0012737907941911	5.713859991756355e-05	True	False	True	0.1854923184357541	0.7185339472610801		0.5734724014496807	0.5225769564202137		True	True	True
GSE174574	primary	Astrocyte	Endothelial	Tnf	Tnfrsf1a	True	True	False	0.0504553677417336	0.2639890532596106	0.2135336855178769	2.954415604448877e-05	0.1	3.725644711731397	1.1075309097082076	6.401122967358452e-13	1.5955249230616863e-30	True	True	True	0.1113948949041649	0.3102626487809075		0.0013922683535965	0.0013368730610131		GSE245386	primary	True	True	False	0.1600040336679474	0.3238556797716188	0.1638516461036713	0.2675745130737871	0.1	1.453028434389171	1.313190274161396	0.0012737907941911	1.8080046249636818e-15	True	True	True	0.1854923184357541	0.4786389266656274		0.5750419535513026	0.5230739131553734		True	True	True
GSE174574	primary	Astrocyte	Endothelial	Tnfsf12	Tnfrsf12a	True	True	False	0.168298334957754	0.2181092649141855	0.0498109299564315	7.281141554508766e-05	0.1	-0.6764438855017569	1.670297454363674	0.0509503357860252	7.576597142611589e-51	False	True	True	0.0764728826822453	0.3193707539837465		0.0022250808751367	0.0019429514387019		GSE245386	primary	True	True	False	0.1595303825218145	0.3249694975925029	0.1654391150706883	0.0817447981752883	0.1	-0.3794280713537386	2.702766091346338	0.6551322121611727	9.326019770231084e-70	False	True	True	0.1785866697703289	0.5986255230535593		0.4226386231942292	0.3807552537866976		True	True	True
GSE174574	primary	Astrocyte	Endothelial	Trf	Adrb2	True	True	False	0.2156781577535436	0.2944323396262215	0.0787541818726778	0.0208890650221795	0.1	0.9849337494501178	-0.1401586406711295	6.760757015473334e-09	0.4774066749358343	True	False	True	0.3216159086494781	0.1217026867006647		0.0496943349247667	0.0500871617155012		GSE245386	primary	True	True	False	0.2768695427616878	0.1998331682570625	-0.0770363745046253	0.3043743425360218	0.5	-0.1988528487276221	-0.5546861027685379	0.8507060296307655	0.1201844574395456	False	False	False	0.4001687616387336	0.1285432999207544		0.6040756405115826	0.5477267758196528		False	True	True
GSE174574	primary	Astrocyte	Endothelial	Trf	Hfe	True	True	False	0.2041087148024003	0.2559365550998558	0.0518278402974555	0.0113058582513364	0.1	0.9849337494501178	-0.4357585867646868	6.760757015473334e-09	0.006116462306655	True	False	True	0.3216159086494781	0.0946971782642704		0.0327869889288758	0.0335468908769164		GSE245386	primary	True	True	False	0.2831514770588919	0.2175067692827051	-0.0656447077761868	0.1780133807344167	0.3	-0.1988528487276221	-0.5820842732466227	0.8507060296307655	0.0037460754420426	False	True	True	0.4001687616387336	0.1319423896698846		0.5103137164226363	0.4617531370740236		False	True	True
GSE174574	primary	Astrocyte	Endothelial	Trf	Tfrc	True	True	True	0.4281806541950574	0.3862032894240446	-0.0419773647710127	0.1519045216606284	0.3	0.9849337494501178	-1.5791609451788873	6.760757015473334e-09	2.0081506082934385e-67	True	True	True	0.3216159086494781	0.1888108701151933		0.2223041130705766	0.2247855242173938	0.2060053742091413	GSE245386	primary	True	True	True	0.8156637334956068	0.5679469346076407	-0.2477167988879661	0.0672368951016257	0.1	-0.1988528487276221	-1.1534779350010405	0.8507060296307655	1.7732679791055257e-08	False	True	True	0.4001687616387336	0.5504527919369246		0.393435693119414	0.3683197562552293	0.3297557865549225	True	True	True
GSE174574	primary	Astrocyte	Endothelial	Vegfa	Flt1_Kdr	True	True	True	0.6753504486357981	0.4940658748103406	-0.1812845738254574	0.0102363418575266	0.1	-0.4989998272774127	-0.510256056900655	0.0261439003394786	7.08262840513104e-21	False	True	True	0.201485248233926	0.5283724260353065		0.0302509639723418	0.0311391239699549	0.0277843564704294	GSE245386	primary	True	True	True	1.065467904224483	0.6778084558647675	-0.3876594483597155	0.0549902361866226	0.1	-0.984539244198919	-0.705756356818934	0.0037205319291729	2.213267806587157e-17	True	True	True	0.4706606921166977	0.6764619131136049		0.3868955903130234	0.3562410952959465	0.3283702675144036	True	True	True
GSE174574	primary	Astrocyte	Endothelial	Vegfa	Itgb1	True	True	True	0.4838914189866688	0.479362527918981	-0.0045288910676877	0.8844523835332148	0.9	-0.4989998272774127	0.5414646013920811	0.0261439003394786	9.040428588134037e-14	False	True	True	0.201485248233926	0.4956281982747497		0.9135302701151288	0.9070021610170644	0.9190193635706349	GSE245386	primary	True	True	True	1.0122361000210194	0.8047559068361422	-0.2074801931848772	0.102078699277077	0.1	-0.984539244198919	0.014211423009056	0.0037205319291729	0.964922086583359	True	False	True	0.4706606921166977	0.8029422841957786		0.4444890540635656	0.4023737087905945	0.357992318360598	True	True	True
GSE174574	primary	Astrocyte	Endothelial	Vegfa	Nrp1	True	True	True	0.5371575655609419	0.4002768132656867	-0.1368807522952551	0.0208927111023223	0.1	-0.4989998272774127	-0.4097811644891893	0.0261439003394786	1.41880585782501e-07	False	False	False	0.201485248233926	0.3369110569839487		0.0496943349247667	0.0500871617155012	0.0467013542287205	GSE245386	primary	True	True	True	0.9173950821458864	0.4733039629331161	-0.4440911192127702	0.0175022221285963	0.1	-0.984539244198919	-1.5984479454886489	0.0037205319291729	5.659684221239587e-30	True	True	True	0.4706606921166977	0.405414461900046		0.2970308805889282	0.2736217697993153	0.2537250874878106	True	True	False
GSE174574	primary	Astrocyte	Endothelial	Vegfb	Adrb2	True	True	False	0.1778390043577342	0.1310032298007074	-0.0468357745570268	0.0056260673196484	0.1	-0.7753511538756328	-0.1401586406711295	0.0104712971438271	0.4774066749358343	True	False	True	0.0820640103403687	0.1217026867006647		0.0197304872512323	0.0214382775759236		GSE245386	primary	True	True	False	0.2112872744188673	0.1497513662120992	-0.061535908206768	0.0027275454786019	0.1	-0.5225725298381503	-0.5546861027685379	0.3436248544985574	0.1201844574395456	False	False	False	0.2832382836747361	0.1285432999207544		0.2475603847122746	0.208045670175572		True	True	True
GSE174574	primary	Astrocyte	Endothelial	Vegfb	Flt1_Kdr	True	True	False	0.4552311678521851	0.293804492190538	-0.1614266756616471	0.0015042530510013	0.1	-0.7753511538756328	-0.510256056900655	0.0104712971438271	7.08262840513104e-21	True	True	True	0.0820640103403687	0.5283724260353065		0.0090569389798714	0.0087075316891651		GSE245386	primary	True	True	True	0.6964743501194403	0.4781864521652551	-0.2182878979541851	0.0587704276938431	0.2	-0.5225725298381503	-0.705756356818934	0.3436248544985574	2.213267806587157e-17	False	True	True	0.2832382836747361	0.6764619131136049		0.393435693119414	0.3679325095118748	0.3297557865549225	True	True	True
GSE174574	primary	Astrocyte	Endothelial	Vegfb	Nrp1	True	True	False	0.3619636526074349	0.2380825460878475	-0.1238811065195874	0.0011486627779519	0.1	-0.7753511538756328	-0.4097811644891893	0.0104712971438271	1.41880585782501e-07	True	False	True	0.0820640103403687	0.3369110569839487		0.0082497810683899	0.0083176174644429		GSE245386	primary	True	True	True	0.5999361455726896	0.3338288877853073	-0.2661072577873823	0.028063122249059	0.2	-0.5225725298381503	-1.5984479454886489	0.3436248544985574	5.659684221239587e-30	False	True	True	0.2832382836747361	0.405414461900046		0.3129302877206399	0.290375362160403	0.2792948833358737	True	True	True
GSE174574	primary	Astrocyte	Endothelial	Vtn	Cd47	True	True	False	0.357546572360479	0.4094665466377939	0.0519199742773149	0.2300883734579729	0.3	-0.0292816436619046	-0.1224758672516417	0.9666759090747	0.2298018227526368	False	False	False	0.151662134168613	0.4903982757366034		0.3043625150654589	0.3073505210029011		GSE245386	primary	True	True	False	0.3562637561717577	0.3549859012243016	-0.001277854947456	0.9762628689586222	1.0	0.5515645653923296	0.2169827158762535	0.6715971826757562	0.1382423623236342	False	False	False	0.1320317349472377	0.7260957639545509		0.9899551450844316	0.9887577038902902		False	True	False
GSE174574	primary	Astrocyte	Endothelial	Vtn	Itga5	True	True	False	0.0937563866524184	0.1808376316949077	0.0870812450424893	0.0025708490446961	0.1	-0.0292816436619046	1.5016052891856764	0.9666759090747	2.091897734038406e-18	False	True	True	0.151662134168613	0.1184583715053416		0.0124121848652117	0.0129256576969442		GSE245386	primary	True	True	False	0.1590970660169737	0.1695989299320352	0.0105018639150615	0.6002986133058995	0.7	0.5515645653923296	0.4006630596867772	0.6715971826757562	0.1148195076493986	False	False	False	0.1320317349472377	0.2666876603696447		0.7964574843126124	0.7724049514903197		True	True	True
GSE174574	primary	Astrocyte	Endothelial	Vtn	Kdr	True	True	False	0.4248732528552275	0.4242431944627042	-0.0006300583925232	0.9873891556412884	1.0	-0.0292816436619046	-0.6812604702673553	0.9666759090747	7.08262840513104e-21	False	True	True	0.151662134168613	0.5283724260353065		0.9887004294203604	0.9873891556412884		GSE245386	primary	True	True	False	0.4387514796755909	0.3329974299749599	-0.1057540497006309	0.0784992152810546	0.1	0.5515645653923296	-1.0426486355109474	0.6715971826757562	2.213267806587157e-17	False	True	True	0.1320317349472377	0.6764619131136049		0.4226386231942292	0.3807552537866976		True	True	True
GSE174574	primary	Astrocyte	Endothelial	Vtn	Plaur	True	True	False	0.1332593225702583	0.3368560229128899	0.2035967003426315	0.0017572416010527	0.1	-0.0292816436619046	2.5751131657111106	0.9666759090747	5.278500641761477e-131	False	True	True	0.151662134168613	0.3241679297670093		0.010037577024195	0.0097864839935551		GSE245386	primary	True	True	False	0.1801412839869328	0.37592682245977	0.1957855384728371	0.0127252592526487	0.1	0.5515645653923296	2.943781605471446	0.6715971826757562	8.970550800886093e-15	False	True	True	0.1320317349472377	0.7094790419217569		0.2788301044227755	0.243336697924601		True	True	True
GSE174574	primary	Astrocyte	Endothelial	Wnt7b	Tmed5	True	True	False	0.3128085414659938	0.3515294480421988	0.0387209065762049	0.0865099126855426	0.2	0.0981196162720311	0.3576232025974717	0.8535010640025045	0.0001170549344109	False	False	False	0.1684234886723385	0.3583842066710698		0.1417224756448081	0.1447520804605357		GSE245386	primary	True	True	True	0.3587544412403301	0.4042882618799197	0.0455338206395895	0.1659595802866899	0.3	0.1244381262253629	0.1270106277609466	0.9123685072587449	0.573482406214753	False	False	False	0.2726470360024829	0.6036845465500167		0.4970265337764251	0.4451134013410313	0.3922493283997513	True	True	False
GSE174574	primary	Astrocyte	Endothelial	Ybx1	Notch1	True	True	True	0.5957998416911514	0.667012518776526	0.0712126770853746	0.0237094975725309	0.1	0.4037377297705913	0.1687349111392415	0.0020310720326458	0.1688312334974081	False	False	False	0.6453149647941921	0.2557523233621729		0.0553466290083229	0.0552681245383213	0.0507583610003478	GSE245386	primary	True	True	True	0.7069357165843808	0.9035645270150214	0.1966288104306406	0.0892614165437919	0.1	0.468981149736021	0.4884969130317023	0.3443279125327866	5.713859991756355e-05	False	False	False	0.6180264587212911	0.7185339472610801		0.4226386231942292	0.3807552537866976	0.3443991350453551	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Adam10	Axl	True	True	False	0.2864729747227264	0.2633607081435407	-0.0231122665791857	0.3423772303376494	0.4	-0.1718852360301223	-0.2427271647536193	0.1486589053641219	0.5497635421504633	False	False	False	0.2435715674775503	0.1469632954943903		0.425994111674237	0.4318486319938295		GSE245386	primary	True	True	True	0.5142261269373941	0.5025767811636317	-0.0116493457737624	0.7924279446130025	0.8	-0.5078741199008823	0.2982115621445202	0.0001322259226191	0.6716929304812773	True	False	True	0.6351375317005693	0.3593459031657355		0.9129512064942832	0.9013111736437968	0.8992684139575803	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Adam10	Cadm1	True	True	True	0.7749236716771358	0.7550256000200516	-0.0198980716570842	0.4879979833723161	0.6	-0.1718852360301223	0.0554076257060461	0.1486589053641219	0.8133622009133312	False	False	False	0.2435715674775503	0.7651317362362894		0.5669498913139082	0.564393833804404	0.5414284195079713	GSE245386	primary	True	True	True	1.4035349368139105	1.2157869760437714	-0.1877479607701391	0.286252894835064	0.1	-0.5078741199008823	-0.1276342056818321	0.0001322259226191	0.8983232589012587	True	False	True	0.6351375317005693	0.7659547641216635		0.5923180496463858	0.5345207022022723	0.516504046169802	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Adam10	Notch1	True	True	True	0.3830740971071847	0.3807994875547993	-0.0022746095523853	0.90649332028963	0.9	-0.1718852360301223	0.0925467416030462	0.1486589053641219	0.8034024509308639	False	False	False	0.2435715674775503	0.2940715801869302		0.9297732337855672	0.9217712975978825	0.9232243764709932	GSE245386	primary	True	True	True	0.7604133972950479	0.7254777582816001	-0.0349356390134477	0.6129513027512042	0.8	-0.5078741199008823	0.2433346462031193	0.0001322259226191	0.6859384927571354	True	False	True	0.6351375317005693	0.5766992551210428		0.8023349278537357	0.7846197947588439	0.7811391602134249	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Adam10	Notch2	True	True	False	0.3439431738394677	0.3109566986561656	-0.0329864751833021	0.0937558762634535	0.1	-0.1718852360301223	-0.2218897523374423	0.1486589053641219	0.5278701049550769	False	False	False	0.2435715674775503	0.181144461258283		0.1507925783345282	0.1542710327607735		GSE245386	primary	True	True	True	0.7459495536210108	0.6110234460733759	-0.1349261075476349	0.3105785245703084	0.3	-0.5078741199008823	-0.3925193203009718	0.0001322259226191	0.5202768792781676	True	False	True	0.6351375317005693	0.4557146182495344		0.6104727664812577	0.5533408578302239	0.5409242636266205	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Adam10	Nrcam	True	True	True	0.4077439134206204	0.3631419686607481	-0.0446019447598722	0.1531487321423222	0.2	-0.1718852360301223	-0.1960505402176246	0.1486589053641219	0.5140665061976972	False	False	False	0.2435715674775503	0.2622053228714733		0.2229155198305156	0.224878499740749	0.2060053742091413	GSE245386	primary	True	True	True	1.2440673895226293	1.096068690107708	-0.1479986994149211	0.2403924859534754	0.4	-0.5078741199008823	-0.0723000932721824	0.0001322259226191	0.9398747500043874	True	False	True	0.6351375317005693	0.7359268311607696		0.5616494064167188	0.5103257715131302	0.478580866378162	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Adam10	Trem2	True	True	True	0.3792571283881483	0.3548116848539556	-0.0244454435341927	0.1849675555211188	0.2	-0.1718852360301223	-0.254574042256302	0.1486589053641219	0.3818191473742883	False	False	False	0.2435715674775503	0.2382908293662443		0.2559000676383919	0.2605379575822763	0.2378253308309255	GSE245386	primary	True	True	True	0.7276841996381663	0.4633170718437054	-0.2643671277944609	0.0701292785244576	0.1	-0.5078741199008823	-1.1182306427842166	0.0001322259226191	0.0089077273193907	True	True	True	0.6351375317005693	0.2596213531967722		0.3949760801414831	0.3705412234093686	0.333114072991174	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Adam10	Tspan12	True	True	True	0.3632347173407169	0.3659942507813603	0.0027595334406433	0.9110766873069012	1.0	-0.1718852360301223	0.1079677998490643	0.1486589053641219	0.7826852994915218	False	False	False	0.2435715674775503	0.2717266158192342		0.9308290274111158	0.9238368650002752	0.9232243764709932	GSE245386	primary	True	True	True	0.5771405267624279	0.5585551973278424	-0.0185853294345854	0.7636334351462228	1.0	-0.5078741199008823	0.3054176028921066	0.0001322259226191	0.6386300586702424	True	False	True	0.6351375317005693	0.3931467256362507		0.8927939864914297	0.8792997050756353	0.8806392629247264	False	True	False
GSE174574	primary	Endothelial	Astrocyte	Adam10	Tspan14	True	True	False	0.2845841188523554	0.2798838715997988	-0.0047002472525566	0.6453146128094495	0.6	-0.1718852360301223	0.0040354420215997	0.1486589053641219	0.9968420799148576	False	False	False	0.2435715674775503	0.1684102626769613		0.7144893069872612	0.7122069812104289		GSE245386	primary	True	True	True	0.5940109147384532	0.5096531129018649	-0.0843578018365883	0.1201215292104369	0.2	-0.5078741199008823	-0.2337707830732812	0.0001322259226191	0.7603068648832818	True	False	True	0.6351375317005693	0.3577261793916821		0.4565390595714997	0.4162350663338394	0.3612287712946951	True	True	False
GSE174574	primary	Endothelial	Astrocyte	Adam10	Tspan15	True	True	True	0.430223541088381	0.4048810290621787	-0.0253425120262023	0.4378166300827872	0.4	-0.1718852360301223	-0.0840281663624814	0.1486589053641219	0.8196660979989249	False	False	False	0.2435715674775503	0.3228667454087965		0.5231596498929026	0.5261285036756215	0.4966278191983855	GSE245386	primary	True	True	True	0.5773548666053252	0.4146603404060288	-0.1626945261992963	0.1446101893230211	0.3	-0.5078741199008823	-0.5109335791027919	0.0001322259226191	0.3938020425614284	True	False	True	0.6351375317005693	0.2797078677839851		0.4734882099163739	0.4224885923358853	0.3708408536013672	True	True	False
